80,1.5605306598500508E8,536854.0,17883090,600001.0,19717561
81,2.115026480897622E8,583311.0,19462970,600000.0,19948923
82,1.6470077393581024E8,599951.0,20823231,600014.0,20824966
83,1.3694148667405295E8,599102.0,24809787,600009.0,24846460
84,1.5865874780337292E8,571324.0,22212726,600006.0,23238410
85,1.6980008473473975E8,584952.0,19991140,600013.0,20428131
86,1.463532136147566E8,588630.0,21210458,600005.0,21572612
87,1.6041964115749404E8,574507.0,21987642,600012.0,22865596
88,1.2278233796405193E8,599735.0,20158617,600004.0,20166225
89,9.82235572673124E7,598397.0,26015799,600013.0,26083245
90,1.5208275209354076E8,586756.0,19604080,600000.0,19933599
91,1.166563064424416E8,597220.0,20968055,600009.0,21050919
92,1.7164643381268072E8,598949.0,22173955,600011.0,22207934
93,1.386804923567487E8,596170.0,22363368,600009.0,22487130
94,1.3847786970037273E8,593591.0,21501952,600014.0,21704019
95,1.482992785305436E8,583850.0,23483259,600006.0,24074172
96,1.594262701542333E8,594031.0,24144521,600011.0,24350906
97,1.5378130778001592E8,566001.0,19193931,600015.0,20145032
98,1.2974687360906519E8,599758.0,24042291,600009.0,24050343
99,7.800297691488971E7,599755.0,27955238,600005.0,27966074
