20,2.329215345924524E9,16.0,7,300002.0,1701731
21,2.8021531489866376E9,0.0,11,300013.0,2047471
22,1.5169822849948866E9,299973.0,3332573,300004.0,3332782
23,3.925415058797465E9,0.0,43,300001.0,1778306
24,4.1107152222585483E9,16.0,14,300002.0,1948045
25,2.010624736223021E9,299990.0,3554410,300005.0,3554586
26,3.9297744259252257E9,0.0,0,300000.0,1537421
27,3.8234660867392263E9,0.0,6,300012.0,1949887
28,4.630030260624435E9,16.0,13,300002.0,1781541
29,1.4952762413470721E9,299992.0,3479047,300007.0,3479231
30,1.8460959124826362E9,299983.0,3652557,300014.0,3652837
31,3.3033199616813602E9,299986.0,2611612,300001.0,2611645
32,4.661874907251889E9,0.0,17,300008.0,1330702
33,5.066132001429418E9,0.0,22,300000.0,1919189
34,2.5538793066045947E9,299988.0,2545398,300004.0,2545412
35,1.7342808741833704E9,299988.0,3371850,300004.0,3371902
37,2.952248558120646E9,299988.0,2482021,300003.0,2482063
38,4.67443518427347E9,0.0,7,300000.0,1929995
39,2.0374802405365777E9,299997.0,3412795,300012.0,3412864
