1,1.966071220168798E9,9900.0,321472,10000.0,324727
1,1.7451110655128762E8,99979.0,3358557,100000.0,3359245
18,1.6092939765948063E8,59979.0,2054914,60000.0,2055625
90,2.923846501792265E9,19581.0,4712,20013.0,4846
90,1.223789862097557E8,553529.0,19615585,600008.0,21231516
