80,1.1127286226347476E8,596826.0,24111781,600014.0,24235109
81,2.0148882003187335E8,597755.0,22597353,600005.0,22681826
82,1.6329594797666007E8,596438.0,23716099,600001.0,23850357
83,1.4069328463492444E8,592892.0,26446279,600002.0,26738481
84,1.6372751917690736E8,588247.0,22118663,600014.0,22504224
85,1.912320217208494E8,595533.0,21694297,600002.0,21848441
86,1.4655415247056252E8,598162.0,23795670,600006.0,23866250
87,1.5269473677374458E8,599676.0,24257012,600004.0,24270779
88,1.1344712328960013E8,599077.0,24889056,600015.0,24925161
89,9.86738975734806E7,599939.0,27947500,600002.0,27950135
90,1.2262302451180322E8,598348.0,27312883,600005.0,27387123
91,1.2975928503703152E8,595364.0,20258689,600005.0,20392975
92,1.6710650919037673E8,594475.0,23140397,600007.0,23352916
93,1.3994845737995082E8,571927.0,21567164,600009.0,22519717
94,1.3293384835452074E8,592636.0,26913843,600012.0,27232110
95,1.557011816478828E8,593775.0,22544702,600011.0,22762840
96,1.5569331993945143E8,598803.0,25676604,600006.0,25727475
97,1.5077202999014133E8,597279.0,22230438,600013.0,22324950
98,1.320008677788589E8,599471.0,25174427,600002.0,25195513
99,8.944577600570409E7,598647.0,26664540,600006.0,26723994
