20,1.572242169927194E8,599889.0,23419644,600014.0,23424357
21,1.4731274107841596E8,599786.0,24603567,600005.0,24611574
22,1.307670627328579E8,586391.0,24261105,600002.0,24775028
23,1.8902050700439584E8,599440.0,21736669,600000.0,21752839
24,1.6158339696695304E8,598127.0,22212601,600001.0,22278691
25,1.8615420950497788E8,599081.0,23313641,600004.0,23344718
26,1.5509841649024287E8,599693.0,22103469,600000.0,22113061
27,1.564309170974734E8,594785.0,25138591,600014.0,25352433
28,1.58474984728722E8,591138.0,24663376,600007.0,25018125
29,1.1199076861307679E8,598204.0,26338574,600004.0,26412993
30,1.78981043764742E8,598065.0,26050014,600002.0,26129681
31,1.3521553356146085E8,598618.0,26786039,600000.0,26847315
32,1.6968660313219655E8,598741.0,22096958,600002.0,22140911
33,1.9013409013544074E8,586022.0,23525948,600008.0,24044212
34,1.078161578970364E8,598637.0,26704799,600012.0,26763951
36,1.6647056803265816E8,599965.0,22661525,600012.0,22662765
37,1.225147475539194E8,599589.0,27724094,600013.0,27739778
38,1.4535777831603643E8,598654.0,26502435,600004.0,26559232
39,1.5802061067074418E8,590423.0,22831684,600007.0,23159106
