80,3.2450393196595488E9,299986.0,2576906,300002.0,2576939
81,2.4035545024819684E9,299992.0,3342359,300008.0,3342375
82,4.645209543904593E9,0.0,0,300010.0,2040713
83,3.782904736649225E9,299998.0,2571109,300013.0,2571122
84,4.2210370469423404E9,0.0,9,300006.0,2316961
85,3.2395038331812415E9,299988.0,2779740,300004.0,2779865
86,4.213751023774696E9,0.0,14,300024.0,2388400
87,4.460252863669834E9,0.0,0,300014.0,2250694
88,2.9499828658218307E9,0.0,32,300009.0,1832368
89,1.792162615181155E9,0.0,0,300005.0,1956830
90,3.363631234861323E9,16.0,19,300014.0,1438360
91,1.8510140219708726E9,299955.0,2756738,300001.0,2757065
92,1.992285895514509E9,299977.0,3284274,300008.0,3284468
93,4.301609143726515E9,0.0,11,300000.0,2024221
94,4.0815531515204906E9,2.0,2,300005.0,1851981
95,1.7839257097341287E9,299972.0,3491954,300003.0,3492242
96,1.9119033715341964E9,299985.0,3430154,300001.0,3430185
97,4.1400079053620105E9,0.0,0,300008.0,2049198
98,1.5164373287232833E9,299985.0,3725801,300000.0,3725906
99,1.1136812791990306E9,299976.0,3983208,300007.0,3983543
