80,1.2272804327391401E8,585396.0,19503961,600007.0,19955445
81,1.9575079327561662E8,597539.0,20007995,600008.0,20085019
82,1.6772999976397303E8,598707.0,18705425,600004.0,18745016
83,1.3494691866311413E8,583196.0,22516093,600012.0,23145967
84,1.76793457608021E8,541480.0,15134208,600004.0,16657084
85,1.7806951344446427E8,594069.0,17088592,600000.0,17239073
86,1.538360675061968E8,595582.0,20504874,600003.0,20648405
87,1.5973885499821708E8,587871.0,20171606,600000.0,20556886
88,1.1687630671892561E8,599135.0,18167088,600010.0,18193525
89,9.847552545177674E7,596283.0,24246534,600015.0,24393873
90,1.1111260058464487E8,593452.0,23338867,600012.0,23582229
91,1.2167689052668215E8,587095.0,15914084,600004.0,16237262
92,1.7023661873052016E8,598869.0,19112218,600022.0,19144659
93,1.3001062073324256E8,590174.0,22317231,600013.0,22659871
94,1.2038299139257672E8,576072.0,22390318,600014.0,23268980
95,1.6806563159459496E8,597196.0,17952907,600008.0,18029056
96,1.5780673467265677E8,553905.0,19914965,600015.0,21504414
97,1.5096496958552974E8,551517.0,18089742,600013.0,19538953
98,1.140590724452628E8,595854.0,22014787,600007.0,22165125
99,8.548628240898794E7,466903.0,18172282,600014.0,22935521
