40,2.101103339594619E8,596200.0,19592883,600013.0,19713207
41,1.3366249517282757E8,593286.0,24379306,600006.0,24641274
42,1.6508558727273118E8,501541.0,19275357,600004.0,22826758
43,1.047629311401448E8,595519.0,25348570,600010.0,25534018
44,1.3779680439626086E8,594448.0,23721989,600014.0,23937632
45,1.679057400188257E8,599810.0,22368534,600005.0,22375182
46,1.2113108779559192E8,597733.0,25233385,600004.0,25321536
47,1.6335225151184118E8,598142.0,23241000,600001.0,23309323
48,9.837324832012004E7,597940.0,24967018,600001.0,25048464
49,1.4350194756126183E8,599511.0,24280246,600011.0,24299357
50,9.270833139384566E7,598676.0,23405042,600005.0,23455465
51,1.2993169104302937E8,575031.0,22396658,600003.0,23327317
52,1.5700440422459465E8,597374.0,23939103,600013.0,24039626
53,1.5964282840235728E8,599565.0,24753930,600002.0,24769008
54,1.1561742424307641E8,592561.0,22093747,600009.0,22360910
55,1.2018792381688465E8,598487.0,20854043,600014.0,20900219
56,1.5599217389319295E8,572455.0,19267299,600000.0,20068698
57,1.560805894068083E8,599547.0,23947965,600005.0,23961604
58,1.7658046282645968E8,599284.0,25162836,600001.0,25188656
59,1.2880117973710336E8,599252.0,21284926,600002.0,21314004
