40,2.0116899524047044E8,582039.0,16154076,600009.0,16610962
41,1.3085305554716691E8,593222.0,22694003,600004.0,22943590
42,1.541295838339681E8,557121.0,19747606,600005.0,21164077
43,1.1748801900738351E8,599678.0,23070850,600006.0,23081669
44,1.3612786490771857E8,599585.0,21729467,600007.0,21744713
45,1.8214819323541856E8,598779.0,19484094,600013.0,19524389
46,1.4620151676156583E8,599049.0,21295433,600002.0,21328151
47,1.6268778909129122E8,599886.0,22034931,600011.0,22038970
48,1.0748581537893076E8,598849.0,22626574,600006.0,22670091
49,1.3682452235736758E8,582767.0,21642429,600004.0,22254059
50,9.349050642194673E7,599221.0,19709197,600003.0,19734735
51,1.3837651316032198E8,599568.0,21481734,600006.0,21496105
52,1.5678540013000038E8,589781.0,21396537,600001.0,21752871
53,1.595978507801446E8,599571.0,22866089,600009.0,22881509
54,1.1444271768538456E8,595566.0,18938896,600004.0,19059949
55,1.0239544693137191E8,593907.0,19474886,600005.0,19660141
56,1.8308651137002468E8,596019.0,17617481,600001.0,17733054
57,1.6214030264099383E8,594609.0,19040880,600007.0,19198646
58,1.761965457049088E8,595146.0,22366001,600008.0,22534976
59,1.3270607185227634E8,599057.0,21765588,600011.0,21798246
