80,1.1941598988894083E8,583336.0,19734058,600010.0,20305188
81,2.1009939727907547E8,599613.0,17728827,600004.0,17739645
82,1.6007881771277526E8,597349.0,20447060,600005.0,20530663
83,1.4137689829014015E8,599912.0,24163350,600006.0,24166381
84,1.5481365326434553E8,599460.0,20100821,600007.0,20116959
85,1.87537444782279E8,585824.0,16429141,600002.0,16781756
86,1.3462197630576396E8,578712.0,19470853,600004.0,20132994
87,1.6283329113854674E8,595401.0,18457755,600011.0,18581472
88,1.1414789629568394E8,598130.0,17846535,600005.0,17895041
89,9.832997606929478E7,599972.0,24337505,600004.0,24338512
90,1.1224561180429317E8,589548.0,22624859,600002.0,23016924
91,1.2219845287221561E8,594562.0,16467111,600001.0,16606480
92,1.589665819347078E8,599923.0,20110472,600001.0,20112488
93,1.3370741419140814E8,590273.0,21012284,600009.0,21335609
94,1.1980617286762127E8,532200.0,19605035,600004.0,21806205
95,1.4539202878611094E8,597486.0,21281821,600002.0,21361908
96,1.5691476936859053E8,598996.0,22447744,600011.0,22485094
97,1.5597535375066194E8,560512.0,16506108,600001.0,17476008
98,1.3631833883398598E8,596994.0,22169429,600010.0,22280758
99,9.316281743014328E7,588194.0,22816422,600008.0,23262272
