20,1.528566531469017E8,597772.0,17801446,600007.0,17862092
21,1.434555665719746E8,585381.0,19245896,600008.0,19653087
22,1.316992731028539E8,599379.0,20942611,600004.0,20965134
23,1.7564041084119716E8,541957.0,15598266,600012.0,17076011
24,1.5053023342055276E8,599566.0,18035298,600004.0,18048655
25,1.846276221349519E8,595554.0,20085822,600000.0,20214711
26,1.5491688376906842E8,599565.0,18222280,600003.0,18235590
27,1.7011125728972867E8,599140.0,20382047,600000.0,20406760
28,1.5003552803385732E8,599042.0,21965069,600011.0,21994186
29,1.1754853690494774E8,590174.0,20861051,600000.0,21199731
30,1.613461521465454E8,599653.0,22020115,600012.0,22031455
31,1.3119116654960246E8,598939.0,23062862,600004.0,23101307
32,1.4305796695477003E8,595805.0,21827061,600006.0,21974333
33,1.9808225771989414E8,578908.0,20100508,600013.0,20691241
34,1.0608970438206851E8,585416.0,22088004,600000.0,22617442
35,1.2487440197320671E8,598274.0,22991410,600008.0,23053057
36,1.4049741211793745E8,476647.0,16095252,600014.0,19893095
37,1.1489158382561128E8,598381.0,17546978,600012.0,17588776
38,1.4309951777153513E8,589666.0,20299718,600007.0,20640449
39,1.3607122612065238E8,594983.0,20120939,600015.0,20265762
