40,1.9769372771451044E8,599161.0,21915511,600005.0,21946293
41,1.3502442105643886E8,599632.0,24917012,600007.0,24931296
42,1.4515813372312966E8,598863.0,24082491,600004.0,24124156
43,1.1799610054650795E8,599128.0,25125758,600005.0,25159650
44,1.3486966190585825E8,599744.0,24869695,600007.0,24878607
45,1.7711596499219254E8,599959.0,23511772,600006.0,23513287
46,1.3982045030866235E8,599814.0,24456348,600001.0,24462997
47,1.6338634009552488E8,596113.0,24220687,600004.0,24368200
48,1.0433473638387558E8,596975.0,25989120,600007.0,26114831
49,1.591403249866099E8,598271.0,23990258,600005.0,24058888
50,9.363510232515004E7,599785.0,23145598,600004.0,23152929
51,1.3674425154682955E8,595891.0,23791850,600001.0,23952174
52,1.5606010762126845E8,596892.0,26810707,600001.0,26949505
53,1.600640669986775E8,599346.0,26478909,600002.0,26506696
54,1.1527634539475122E8,598854.0,23766993,600011.0,23810766
55,1.3069157682620193E8,599743.0,21576584,600008.0,21585589
56,1.8169134943933567E8,599179.0,21142373,600007.0,21168513
57,1.5378482816115803E8,599696.0,26176064,600008.0,26189584
58,1.7631477124578118E8,596848.0,25272603,600005.0,25395737
59,1.3222597342450829E8,595510.0,26244327,600011.0,26439548
