60,1.1914956730678989E8,598663.0,19841765,600006.0,19886468
61,1.1400978887379901E8,599013.0,20389177,600013.0,20421786
62,1.8516202510297787E8,597444.0,18047109,600007.0,18118620
63,1.2392348863016659E8,596032.0,22231301,600002.0,22375135
64,1.308188181896956E8,599642.0,20603277,600001.0,20614791
65,1.1434564976057127E8,597689.0,23360768,600002.0,23446514
66,1.5337098464244506E8,599001.0,23334778,600001.0,23371881
67,1.0523572584687112E8,595011.0,20825049,600011.0,20997043
68,1.236952698653389E8,598621.0,21710373,600012.0,21762137
69,1.37757105655026E8,599601.0,22255398,600007.0,22269629
70,1.7656835231165308E8,599330.0,20631661,600002.0,20653079
71,1.6818778895652828E8,596357.0,19149003,600014.0,19255628
72,1.940166224830646E8,591511.0,17874298,600012.0,18103439
73,1.662784410716351E8,594738.0,18564789,600004.0,18724844
74,1.6938088010670882E8,598346.0,18288862,600003.0,18333232
75,1.660373966283721E8,599307.0,20999559,600010.0,21024603
76,1.4216773603308952E8,599246.0,22244984,600012.0,22269692
77,1.9383115619111785E8,595050.0,17295825,600004.0,17415148
78,1.6624760424554318E8,598299.0,17511318,600003.0,17554417
79,1.675988574741595E8,584845.0,18983023,600003.0,19420693
